product_id,platform,product_name,brand,category,subcategory,original_price,selling_price,discount_percentage,cashback,coupon_discount,final_price,delivery_days,seller_name,seller_rating,product_rating,review_count,stock_status,exchange_available,emi_available,day_of_week,festival_indicator,timestamp
ITEM008336,Amazon,Sony Speaker Essential 754,Sony,Electronics,Speaker,17241.71,15638.23,9.3,0.0,0.0,15638.23,3,Urban Trade Co,3.7,4.3,22557,In Stock,Yes,Yes,Tuesday,0,2026-04-07 10:57:20
ITEM008337,Ajio,Allen Solly T-Shirts Neo 762,Allen Solly,Fashion,T-Shirts,2171.78,1312.19,39.58,0.0,0.0,1312.19,8,Cloudtail India,4.0,3.7,42212,Out of Stock,No,No,Wednesday,1,2026-03-25 19:37:36
ITEM008338,Ajio,L'Oreal Haircare Series 109,L'Oreal,Beauty,Haircare,1747.2,1641.32,6.06,0.0,0.0,1641.32,1,Ajio Retail,4.1,3.6,17046,In Stock,No,No,Friday,0,2026-06-26 05:34:06
ITEM008339,Flipkart,Only Dresses Lite 148,Only,Fashion,Dresses,5754.19,5071.74,11.86,0.0,647.84,4423.9,20,WS Retail,3.9,4.2,11234,Out of Stock,No,Yes,Sunday,0,2026-06-21 03:07:47
ITEM008340,Flipkart,Xiaomi Tablet Plus 522,Xiaomi,Electronics,Tablet,74204.17,64023.36,13.72,441.84,0.0,63581.52,1,TechZone India,4.3,3.8,8310,In Stock,No,No,Monday,0,2026-05-04 19:22:00
ITEM008341,Amazon,Mi Television Max 298,Mi,Electronics,Television,127723.64,108999.35,14.66,0.0,0.0,108999.35,4,TechZone India,3.8,4.2,50818,In Stock,No,Yes,Wednesday,0,2026-02-11 09:51:33
ITEM008342,Amazon,Penguin Non-Fiction Everyday 49,Penguin,Books,Non-Fiction,1301.24,1160.71,10.8,0.0,0.0,1160.71,3,Style Hub Sellers,4.0,4.7,2065,In Stock,No,No,Tuesday,0,2026-06-02 18:56:15
ITEM008343,Flipkart,Flying Machine Jeans Essential 209,Flying Machine,Fashion,Jeans,4120.7,3334.88,19.07,103.55,317.34,2913.99,2,Cloudtail India,4.0,4.2,2248,In Stock,No,Yes,Sunday,0,2026-04-19 05:39:59
ITEM008344,Flipkart,Noise Smartwatch Premium 82,Noise,Electronics,Smartwatch,18596.23,16325.63,12.21,0.0,1487.43,14838.2,7,PrimeMart Retail,4.1,3.8,51363,In Stock,Yes,Yes,Friday,0,2026-04-24 11:43:03
ITEM008345,Amazon,Roadster Jackets Pro 142,Roadster,Fashion,Jackets,4117.7,2614.33,36.51,0.0,366.29,2248.04,4,Ajio Retail,4.0,4.1,42106,In Stock,No,No,Monday,1,2026-07-13 16:17:26
ITEM008346,Ajio,Flying Machine Jeans Ultra 294,Flying Machine,Fashion,Jeans,4707.08,3478.53,26.1,0.0,403.78,3074.75,1,Ajio Retail,3.9,4.3,50156,In Stock,No,No,Tuesday,0,2026-05-12 03:08:03
ITEM008347,Amazon,HarperCollins Non-Fiction Max 571,HarperCollins,Books,Non-Fiction,1268.49,1236.02,2.56,0.0,0.0,1236.02,1,HomeEssentials Store,4.6,4.0,12050,In Stock,No,No,Monday,0,2026-04-20 11:57:48
ITEM008348,Amazon,HarperCollins Fiction Signature 307,HarperCollins,Books,Fiction,684.51,449.86,34.28,0.0,0.0,449.86,3,HomeEssentials Store,4.2,4.6,49747,In Stock,No,No,Friday,0,2026-04-24 14:37:28
ITEM008349,Amazon,Nivea Skincare Everyday 506,Nivea,Beauty,Skincare,1804.9,1173.91,34.96,0.0,0.0,1173.91,3,Urban Trade Co,4.7,4.1,5706,In Stock,No,No,Wednesday,0,2026-06-03 00:20:44
ITEM008350,Flipkart,Pepe Jeans Jeans Plus 380,Pepe Jeans,Fashion,Jeans,737.82,678.65,8.02,0.0,0.0,678.65,1,Flipkart Wholesale,4.5,3.8,10832,In Stock,No,No,Saturday,0,2026-02-21 18:10:14
ITEM008351,Amazon,US Polo T-Shirts Plus 511,US Polo,Fashion,T-Shirts,530.09,477.45,9.93,0.0,0.0,477.45,3,Ajio Retail,4.2,4.1,21277,In Stock,No,No,Sunday,0,2026-04-05 21:59:33
ITEM008352,Flipkart,Mamaearth Haircare Classic 955,Mamaearth,Beauty,Haircare,1646.33,1597.27,2.98,0.0,0.0,1597.27,3,Urban Trade Co,4.0,4.6,33388,In Stock,No,No,Monday,0,2026-06-29 18:07:48
ITEM008353,Flipkart,Biba Sarees Series 98,Biba,Fashion,Sarees,2276.52,1480.88,34.95,0.0,122.58,1358.3,7,Ajio Retail,4.4,4.5,24681,In Stock,No,Yes,Sunday,0,2026-05-03 18:47:24
ITEM008354,Flipkart,Sony Camera Lite 431,Sony,Electronics,Camera,241604.86,210800.24,12.75,0.0,0.0,210800.24,2,Ajio Retail,4.5,4.2,36088,In Stock,No,No,Friday,0,2026-03-13 14:48:26
ITEM008355,Flipkart,Fabindia Kurtas Series 349,Fabindia,Fashion,Kurtas,4815.57,3896.28,19.09,54.83,193.44,3648.01,9,Appario Retail,4.2,4.6,32829,Out of Stock,No,Yes,Thursday,0,2026-04-23 17:04:54
ITEM008356,Flipkart,Adidas Sportswear Classic 434,Adidas,Sports,Sportswear,3239.43,2223.54,31.36,0.0,0.0,2223.54,5,RetailNet,3.6,4.1,34139,In Stock,No,No,Saturday,0,2026-07-04 08:14:07
ITEM008357,Flipkart,Milton Cookware Plus 328,Milton,Home & Kitchen,Cookware,5825.48,5378.67,7.67,0.0,601.61,4777.06,17,Cloudtail India,4.5,4.1,25173,Out of Stock,No,No,Wednesday,0,2026-02-25 20:06:42
ITEM008358,Amazon,Samsung Tablet Neo 363,Samsung,Electronics,Tablet,34172.37,28896.16,15.44,0.0,923.01,27973.15,5,Cloudtail India,3.6,4.7,48921,In Stock,No,Yes,Saturday,0,2026-03-21 12:34:34
ITEM008359,Amazon,Casio Watches Prime 982,Casio,Fashion,Watches,18491.65,17763.08,3.94,0.0,0.0,17763.08,3,PrimeMart Retail,4.8,4.1,54599,In Stock,No,Yes,Wednesday,0,2026-04-01 18:10:31
ITEM008360,Amazon,Nike Shoes Lite 251,Nike,Fashion,Shoes,9205.72,8481.23,7.87,0.0,0.0,8481.23,1,OmniTech Sellers,4.5,4.3,2073,In Stock,No,Yes,Monday,0,2026-04-27 13:11:12
ITEM008361,Amazon,Penguin Non-Fiction Lite 800,Penguin,Books,Non-Fiction,836.19,591.86,29.22,0.0,63.5,528.36,1,Flipkart Wholesale,4.4,4.4,39122,In Stock,No,No,Saturday,0,2026-02-21 19:21:38
ITEM008362,Amazon,JBL Speaker Lite 506,JBL,Electronics,Speaker,17430.83,16330.94,6.31,0.0,0.0,16330.94,4,WS Retail,4.6,4.5,2184,In Stock,No,Yes,Thursday,0,2026-02-05 04:39:22
ITEM008363,Amazon,Lakme Skincare Premium 666,Lakme,Beauty,Skincare,1366.51,1271.81,6.93,0.0,0.0,1271.81,1,HomeEssentials Store,3.9,3.4,45551,In Stock,No,No,Monday,0,2026-05-25 12:07:20
ITEM008364,Ajio,Lakme Skincare Pro 67,Lakme,Beauty,Skincare,2866.59,2648.44,7.61,0.0,0.0,2648.44,1,Urban Trade Co,3.8,4.2,17097,In Stock,No,Yes,Sunday,0,2026-03-15 03:36:55
ITEM008365,Ajio,Levis T-Shirts Neo 774,Levis,Fashion,T-Shirts,1346.77,1038.49,22.89,0.0,70.72,967.77,4,Appario Retail,4.5,3.7,30473,In Stock,No,No,Wednesday,0,2026-06-17 16:28:25
ITEM008366,Flipkart,Casio Watches Essential 764,Casio,Fashion,Watches,6498.51,6052.06,6.87,242.98,650.07,5159.01,1,WS Retail,4.3,4.4,21981,In Stock,No,No,Tuesday,0,2026-07-21 23:34:11
ITEM008367,Amazon,Global Desi Kurtas Prime 401,Global Desi,Fashion,Kurtas,2019.63,1772.83,12.22,0.0,0.0,1772.83,4,TrueValue Retail,4.1,3.5,43582,In Stock,No,No,Monday,0,2026-03-16 06:52:24
ITEM008368,Amazon,Bajaj Kitchen Appliances Max 631,Bajaj,Home & Kitchen,Kitchen Appliances,19706.26,18206.61,7.61,0.0,0.0,18206.61,3,Cloudtail India,4.0,4.4,32315,In Stock,No,Yes,Thursday,0,2026-04-09 19:37:47
ITEM008369,Ajio,W Kurtas Max 709,W,Fashion,Kurtas,1288.43,807.97,37.29,0.0,0.0,807.97,2,TrueValue Retail,4.0,4.2,14846,In Stock,No,No,Saturday,1,2026-05-16 20:52:55
ITEM008370,Flipkart,Vero Moda Dresses Essential 245,Vero Moda,Fashion,Dresses,1985.1,1488.23,25.03,0.0,0.0,1488.23,2,Urban Trade Co,4.2,4.6,37637,In Stock,No,No,Friday,0,2026-02-27 17:27:36
ITEM008371,Amazon,Lakme Makeup Ultra 958,Lakme,Beauty,Makeup,319.64,234.01,26.79,0.0,0.0,234.01,2,TrueValue Retail,4.3,4.5,8093,In Stock,No,No,Tuesday,0,2026-06-23 01:33:42
ITEM008372,Flipkart,Mamaearth Skincare Essential 87,Mamaearth,Beauty,Skincare,1315.78,1201.44,8.69,0.0,187.36,1014.08,3,WS Retail,3.7,3.9,20643,In Stock,No,No,Sunday,0,2026-05-24 07:17:56
ITEM008373,Amazon,Vivo Mobile Premium 197,Vivo,Electronics,Mobile,38030.37,35295.99,7.19,550.3,0.0,34745.69,2,Flipkart Wholesale,4.8,4.3,27842,In Stock,Yes,No,Wednesday,0,2026-04-01 21:53:53
ITEM008374,Amazon,Sugar Makeup Plus 663,Sugar,Beauty,Makeup,2204.51,1543.82,29.97,0.0,0.0,1543.82,1,TechZone India,4.6,4.6,35420,In Stock,No,Yes,Sunday,0,2026-05-03 20:13:45
ITEM008375,Ajio,Biba Kurtas Ultra 889,Biba,Fashion,Kurtas,3694.05,3188.33,13.69,0.0,0.0,3188.33,1,Style Hub Sellers,4.3,3.8,46644,In Stock,No,No,Thursday,0,2026-05-07 20:27:17
ITEM008376,Amazon,Sony Speaker 2.0 927,Sony,Electronics,Speaker,20695.02,13652.5,34.03,0.0,0.0,13652.5,1,Style Hub Sellers,4.0,3.3,6441,In Stock,Yes,Yes,Tuesday,0,2026-03-31 11:48:18
ITEM008377,Amazon,Vero Moda Dresses Essential 245,Vero Moda,Fashion,Dresses,3054.65,2745.82,10.11,0.0,0.0,2745.82,1,RetailNet,4.7,4.7,37608,In Stock,No,No,Friday,0,2026-02-20 11:49:56
ITEM008378,Flipkart,Cosco Fitness Equipment Max 237,Cosco,Sports,Fitness Equipment,9036.78,6858.01,24.11,0.0,0.0,6858.01,4,TechZone India,4.5,4.1,18821,In Stock,No,No,Friday,0,2026-03-20 10:31:24
ITEM008379,Amazon,Wakefit Home Decor Series 977,Wakefit,Home & Kitchen,Home Decor,7955.55,7591.19,4.58,0.0,0.0,7591.19,3,WS Retail,4.1,4.2,29678,In Stock,No,Yes,Sunday,0,2026-04-26 13:23:11
ITEM008380,Ajio,Puma T-Shirts Prime 878,Puma,Fashion,T-Shirts,2528.8,1686.96,33.29,0.0,72.65,1614.31,4,Urban Trade Co,4.2,4.4,27053,In Stock,No,No,Friday,0,2026-07-24 14:31:04
ITEM008381,Amazon,Maybelline Makeup Essential 190,Maybelline,Beauty,Makeup,3331.24,2770.26,16.84,0.0,483.13,2287.13,1,PrimeMart Retail,4.4,4.6,32026,In Stock,No,No,Sunday,0,2026-04-12 09:45:26
ITEM008382,Amazon,Xiaomi Tablet Premium 732,Xiaomi,Electronics,Tablet,68420.35,53997.34,21.08,0.0,0.0,53997.34,1,RetailNet,4.1,4.3,43104,In Stock,Yes,No,Tuesday,0,2026-07-28 04:00:31
ITEM008383,Flipkart,Wakefit Home Decor Trendy 300,Wakefit,Home & Kitchen,Home Decor,9866.43,8261.16,16.27,0.0,0.0,8261.16,16,TrueValue Retail,4.8,4.0,40246,Out of Stock,No,Yes,Sunday,0,2026-06-28 19:55:48
ITEM008384,Ajio,Maybelline Makeup Essential 605,Maybelline,Beauty,Makeup,2776.71,2460.44,11.39,0.0,0.0,2460.44,2,TechZone India,4.2,4.4,40271,In Stock,No,Yes,Monday,0,2026-02-09 11:59:35
ITEM008385,Ajio,Mysore Silk Sarees Pro 680,Mysore Silk,Fashion,Sarees,4804.1,3640.55,24.22,0.0,255.73,3384.82,4,TechZone India,4.4,4.6,31158,In Stock,No,Yes,Monday,0,2026-04-20 10:34:43
ITEM008386,Flipkart,Mysore Silk Sarees Max 248,Mysore Silk,Fashion,Sarees,1662.32,726.6,56.29,9.23,51.11,666.26,3,Appario Retail,3.7,4.4,31131,In Stock,No,No,Sunday,1,2026-05-17 15:09:12
ITEM008387,Flipkart,Philips Kitchen Appliances 2.0 235,Philips,Home & Kitchen,Kitchen Appliances,18683.22,16131.09,13.66,473.92,0.0,15657.17,17,Urban Trade Co,4.3,4.3,7478,Out of Stock,No,Yes,Wednesday,0,2026-05-13 05:31:06
ITEM008388,Amazon,Prestige Cookware Lite 803,Prestige,Home & Kitchen,Cookware,4034.4,2882.98,28.54,0.0,0.0,2882.98,5,WS Retail,3.8,4.2,54075,In Stock,No,Yes,Monday,1,2026-05-18 17:16:25
ITEM008389,Amazon,Flying Machine Jeans Max 720,Flying Machine,Fashion,Jeans,1291.58,1215.51,5.89,0.0,0.0,1215.51,3,HomeEssentials Store,4.3,3.9,15152,In Stock,No,No,Thursday,0,2026-02-26 13:44:35
ITEM008390,Flipkart,Nike Jackets Prime 616,Nike,Fashion,Jackets,4219.53,3381.53,19.86,0.0,160.6,3220.93,18,Flipkart Wholesale,4.3,3.9,32587,Out of Stock,No,No,Thursday,0,2026-04-02 04:05:27
ITEM008391,Amazon,AND Dresses Max 203,AND,Fashion,Dresses,2253.55,1803.29,19.98,0.0,0.0,1803.29,1,PrimeMart Retail,4.6,4.1,25329,In Stock,No,No,Friday,0,2026-05-22 17:37:12
ITEM008392,Amazon,Flying Machine Jeans Ultra 294,Flying Machine,Fashion,Jeans,2707.25,2141.16,20.91,0.0,211.52,1929.64,2,WS Retail,4.0,4.5,50207,In Stock,No,No,Monday,0,2026-03-02 11:55:34
ITEM008393,Amazon,Global Desi Dresses Trendy 586,Global Desi,Fashion,Dresses,4298.98,4177.75,2.82,0.0,0.0,4177.75,1,Ajio Retail,4.2,4.6,24414,In Stock,No,Yes,Monday,0,2026-04-20 12:40:08
ITEM008394,Flipkart,Penguin Non-Fiction Series 496,Penguin,Books,Non-Fiction,387.94,264.61,31.79,0.0,0.0,264.61,17,Flipkart Wholesale,4.8,4.4,52116,Out of Stock,No,No,Friday,0,2026-04-03 21:50:44
ITEM008395,Amazon,OnePlus Television Pro 406,OnePlus,Electronics,Television,137804.15,120812.9,12.33,372.77,0.0,120440.13,3,HomeEssentials Store,3.9,4.3,23192,In Stock,Yes,Yes,Saturday,0,2026-02-07 20:08:56
ITEM008396,Flipkart,Wakefit Furniture Neo 251,Wakefit,Home & Kitchen,Furniture,43394.44,29087.29,32.97,0.0,0.0,29087.29,1,TrueValue Retail,4.4,4.3,37210,In Stock,No,Yes,Saturday,0,2026-06-27 14:27:21
ITEM008397,Amazon,Sony Headphones Ultra 278,Sony,Electronics,Headphones,6515.32,5302.17,18.62,0.0,518.1,4784.07,2,Cloudtail India,4.1,4.2,41253,In Stock,No,Yes,Thursday,0,2026-04-23 16:35:28
ITEM008398,Amazon,Cosco Fitness Equipment Everyday 555,Cosco,Sports,Fitness Equipment,13840.23,10955.93,20.84,0.0,991.8,9964.13,2,HomeEssentials Store,4.4,3.9,35617,In Stock,No,No,Wednesday,0,2026-04-01 09:09:34
ITEM008399,Flipkart,Fastrack Watches Prime 840,Fastrack,Fashion,Watches,14745.76,10876.47,26.24,0.0,0.0,10876.47,2,RetailNet,4.2,4.0,53032,In Stock,No,No,Friday,0,2026-02-13 19:40:30
ITEM008400,Amazon,OnePlus Mobile Max 817,OnePlus,Electronics,Mobile,69363.43,45127.85,34.94,0.0,0.0,45127.85,1,Cloudtail India,4.5,4.1,31996,In Stock,Yes,No,Wednesday,0,2026-04-22 17:59:18
ITEM008401,Ajio,Global Desi Dresses Neo 703,Global Desi,Fashion,Dresses,5844.62,4412.1,24.51,0.0,0.0,4412.1,2,RetailNet,4.1,4.7,52817,In Stock,No,No,Wednesday,0,2026-07-08 16:39:14
ITEM008402,Amazon,Sony Television Premium 598,Sony,Electronics,Television,93752.96,78818.11,15.93,0.0,0.0,78818.11,4,Flipkart Wholesale,3.7,4.6,34292,In Stock,No,Yes,Tuesday,0,2026-06-02 02:24:47
ITEM008403,Amazon,Nikon Camera Max 414,Nikon,Electronics,Camera,23056.09,18829.91,18.33,0.0,0.0,18829.91,3,TechZone India,4.7,4.4,14596,In Stock,Yes,Yes,Friday,0,2026-02-06 01:13:28
ITEM008404,Amazon,Asus Laptop Classic 231,Asus,Electronics,Laptop,87285.61,51769.1,40.69,0.0,74.99,51694.11,4,Appario Retail,4.0,4.3,41712,In Stock,Yes,Yes,Friday,1,2026-05-15 10:19:03
ITEM008405,Amazon,Marshall Speaker Edition 344,Marshall,Electronics,Speaker,15974.1,12058.85,24.51,0.0,0.0,12058.85,2,PrimeMart Retail,3.6,4.2,30426,In Stock,No,Yes,Thursday,0,2026-07-09 18:22:18
ITEM008406,Ajio,Mysore Silk Sarees Pro 680,Mysore Silk,Fashion,Sarees,1526.13,1294.31,15.19,0.0,142.14,1152.17,9,RetailNet,4.2,4.3,31135,Out of Stock,No,No,Monday,0,2026-07-27 18:31:48
ITEM008407,Amazon,OnePlus Television Premium 432,OnePlus,Electronics,Television,130081.65,118855.6,8.63,0.0,0.0,118855.6,7,Style Hub Sellers,4.5,3.6,38928,In Stock,Yes,No,Friday,0,2026-03-06 09:24:11
ITEM008408,Amazon,Nivea Skincare Everyday 506,Nivea,Beauty,Skincare,1959.87,1374.46,29.87,0.0,0.0,1374.46,1,Cloudtail India,4.3,4.1,5649,In Stock,No,No,Saturday,0,2026-03-14 21:48:24
ITEM008409,Ajio,Ponds Skincare Classic 376,Ponds,Beauty,Skincare,1820.61,1676.24,7.93,66.38,0.0,1609.86,7,OmniTech Sellers,3.6,3.4,15028,In Stock,No,No,Saturday,0,2026-04-18 07:59:39
ITEM008410,Amazon,Allen Solly T-Shirts Signature 834,Allen Solly,Fashion,T-Shirts,1471.22,1199.34,18.48,69.45,0.0,1129.89,1,PrimeMart Retail,4.3,4.3,16802,In Stock,No,No,Sunday,0,2026-07-05 05:21:28
ITEM008411,Flipkart,Bloomsbury Fiction Lite 289,Bloomsbury,Books,Fiction,937.46,844.46,9.92,0.0,0.0,844.46,13,HomeEssentials Store,4.2,3.7,9988,Out of Stock,No,No,Saturday,0,2026-05-09 17:08:43
ITEM008412,Amazon,Samsung Smartwatch Everyday 912,Samsung,Electronics,Smartwatch,29564.2,25428.17,13.99,0.0,1446.71,23981.46,1,Flipkart Wholesale,4.7,4.3,49631,In Stock,No,No,Sunday,0,2026-03-22 09:25:39
ITEM008413,Amazon,Fabindia Kurtas Prime 762,Fabindia,Fashion,Kurtas,1367.72,1303.98,4.66,0.0,78.22,1225.76,7,RetailNet,4.1,4.8,9013,In Stock,No,No,Sunday,0,2026-04-12 05:03:55
ITEM008414,Flipkart,OnePlus Mobile Signature 552,OnePlus,Electronics,Mobile,133479.27,121733.09,8.8,0.0,0.0,121733.09,2,Cloudtail India,4.6,4.1,51744,In Stock,Yes,No,Saturday,0,2026-02-21 06:22:24
ITEM008415,Ajio,Lakme Skincare Trendy 641,Lakme,Beauty,Skincare,1339.37,1154.27,13.82,0.0,77.68,1076.59,14,TrueValue Retail,4.1,3.7,7568,Out of Stock,No,No,Sunday,0,2026-07-05 10:01:50
ITEM008416,Amazon,Vero Moda Dresses Everyday 112,Vero Moda,Fashion,Dresses,5261.24,4382.61,16.7,0.0,0.0,4382.61,2,PrimeMart Retail,4.9,3.7,25571,In Stock,No,Yes,Thursday,0,2026-06-11 02:29:28
ITEM008417,Amazon,Puma Sportswear Signature 23,Puma,Sports,Sportswear,1626.92,1563.14,3.92,0.0,0.0,1563.14,3,TrueValue Retail,3.6,4.9,37745,In Stock,No,No,Saturday,0,2026-02-07 13:33:09
ITEM008418,Flipkart,boAt Speaker Lite 273,boAt,Electronics,Speaker,21422.8,17294.63,19.27,0.0,0.0,17294.63,1,Appario Retail,3.9,4.3,25612,In Stock,Yes,Yes,Tuesday,0,2026-05-19 00:10:26
ITEM008419,Flipkart,Noise Smartwatch Premium 82,Noise,Electronics,Smartwatch,24803.38,16092.43,35.12,0.0,675.53,15416.9,1,PrimeMart Retail,4.8,3.7,51390,In Stock,No,Yes,Tuesday,1,2026-07-14 18:13:53
ITEM008420,Flipkart,Sony Headphones 2.0 30,Sony,Electronics,Headphones,11490.58,7159.78,37.69,0.0,0.0,7159.78,4,RetailNet,3.7,4.1,18902,In Stock,No,No,Wednesday,1,2026-03-25 11:31:21
ITEM008421,Amazon,Fire-Boltt Smartwatch Essential 142,Fire-Boltt,Electronics,Smartwatch,15572.43,14585.14,6.34,0.0,0.0,14585.14,3,PrimeMart Retail,4.1,4.2,30968,In Stock,No,No,Friday,0,2026-06-19 10:24:46
ITEM008422,Amazon,HarperCollins Fiction Everyday 965,HarperCollins,Books,Fiction,549.1,462.4,15.79,0.0,0.0,462.4,2,OmniTech Sellers,4.3,3.8,20646,In Stock,No,No,Sunday,0,2026-07-26 06:08:23
ITEM008423,Amazon,Xiaomi Tablet Plus 522,Xiaomi,Electronics,Tablet,81467.05,75772.5,6.99,0.0,0.0,75772.5,2,TrueValue Retail,4.2,3.8,8352,In Stock,No,Yes,Tuesday,0,2026-04-28 06:47:24
ITEM008424,Ajio,Pepe Jeans Jeans Plus 28,Pepe Jeans,Fashion,Jeans,1225.36,901.86,26.4,0.0,141.62,760.24,2,OmniTech Sellers,3.6,4.5,3042,In Stock,No,No,Saturday,0,2026-06-13 06:57:59
ITEM008425,Ajio,Fastrack Watches Trendy 148,Fastrack,Fashion,Watches,3456.6,2964.03,14.25,0.0,342.44,2621.59,3,WS Retail,3.8,4.1,52899,In Stock,No,No,Saturday,0,2026-03-07 23:25:05
ITEM008426,Amazon,Mi Television Pro 600,Mi,Electronics,Television,149866.02,120821.99,19.38,0.0,0.0,120821.99,5,RetailNet,4.2,4.1,20292,In Stock,No,Yes,Saturday,0,2026-05-23 03:14:16
ITEM008427,Amazon,Nilkamal Furniture 2.0 494,Nilkamal,Home & Kitchen,Furniture,12124.76,10275.73,15.25,0.0,0.0,10275.73,1,Ajio Retail,4.0,3.9,8965,In Stock,No,No,Tuesday,0,2026-02-17 11:35:09
ITEM008428,Flipkart,Cosco Fitness Equipment Series 355,Cosco,Sports,Fitness Equipment,4412.11,2992.73,32.17,0.0,0.0,2992.73,2,TechZone India,4.7,4.4,47615,In Stock,No,Yes,Saturday,0,2026-07-11 19:19:55
ITEM008429,Flipkart,Pigeon Cookware Neo 64,Pigeon,Home & Kitchen,Cookware,503.91,397.84,21.05,0.0,0.0,397.84,1,Cloudtail India,4.6,4.4,20635,In Stock,No,No,Sunday,0,2026-02-15 11:28:00
ITEM008430,Flipkart,Only Dresses Neo 351,Only,Fashion,Dresses,3690.33,2562.2,30.57,0.0,0.0,2562.2,1,Appario Retail,3.6,3.8,52842,In Stock,No,Yes,Wednesday,0,2026-07-01 08:08:27
ITEM008431,Amazon,Fabindia Kurtas Ultra 810,Fabindia,Fashion,Kurtas,1376.48,1038.0,24.59,0.0,0.0,1038.0,7,TechZone India,4.8,4.0,9106,In Stock,No,No,Monday,0,2026-06-15 04:38:29
ITEM008432,Flipkart,Samsung Tablet Max 863,Samsung,Electronics,Tablet,51583.58,40333.2,21.81,0.0,0.0,40333.2,1,Style Hub Sellers,4.3,3.7,15167,In Stock,No,Yes,Monday,0,2026-03-09 18:29:13
ITEM008433,Amazon,Mi Television Ultra 759,Mi,Electronics,Television,70996.32,48029.01,32.35,0.0,0.0,48029.01,1,Cloudtail India,3.6,4.4,30278,In Stock,Yes,No,Friday,0,2026-02-27 18:34:54
ITEM008434,Amazon,Urban Ladder Furniture Premium 973,Urban Ladder,Home & Kitchen,Furniture,19032.01,15872.7,16.6,0.0,0.0,15872.7,3,Cloudtail India,4.2,3.9,48802,In Stock,No,Yes,Tuesday,0,2026-06-09 04:07:08
ITEM008435,Flipkart,Fossil Watches Essential 530,Fossil,Fashion,Watches,11499.89,9863.46,14.23,0.0,0.0,9863.46,1,TrueValue Retail,4.7,4.4,48145,In Stock,No,Yes,Monday,0,2026-04-27 21:47:00
ITEM008436,Amazon,Fastrack Watches Everyday 26,Fastrack,Fashion,Watches,10256.97,9847.72,3.99,0.0,0.0,9847.72,3,RetailNet,4.6,3.6,52040,In Stock,No,No,Tuesday,0,2026-07-07 05:15:57
ITEM008437,Flipkart,Only Dresses Neo 375,Only,Fashion,Dresses,3515.07,2840.18,19.2,0.0,401.6,2438.58,7,TechZone India,4.4,4.8,47982,In Stock,No,No,Sunday,0,2026-03-01 01:57:30
ITEM008438,Ajio,Soch Sarees Essential 895,Soch,Fashion,Sarees,12330.08,8624.89,30.05,0.0,0.0,8624.89,1,Cloudtail India,3.7,4.4,37062,In Stock,No,Yes,Sunday,0,2026-02-22 13:32:15
ITEM008439,Amazon,Fossil Watches Prime 37,Fossil,Fashion,Watches,15663.93,15123.52,3.45,0.0,0.0,15123.52,3,WS Retail,4.1,4.7,43838,In Stock,No,Yes,Saturday,0,2026-05-09 05:40:06
ITEM008440,Amazon,L'Oreal Haircare Pro 626,L'Oreal,Beauty,Haircare,1251.03,961.17,23.17,0.0,0.0,961.17,2,Ajio Retail,3.5,3.4,47767,In Stock,No,No,Sunday,0,2026-07-05 07:47:56
ITEM008441,Flipkart,Penguin Non-Fiction Everyday 281,Penguin,Books,Non-Fiction,1031.11,944.08,8.44,25.42,0.0,918.66,7,Ajio Retail,4.4,4.0,20595,In Stock,No,No,Wednesday,0,2026-06-17 13:26:24
ITEM008442,Flipkart,Reebok Shoes Edition 324,Reebok,Fashion,Shoes,5432.65,4412.4,18.78,0.0,378.12,4034.28,2,Flipkart Wholesale,4.0,4.2,38052,In Stock,No,Yes,Saturday,0,2026-03-07 11:52:27
ITEM008443,Flipkart,Wildcraft Jackets Pro 647,Wildcraft,Fashion,Jackets,3981.19,2953.25,25.82,0.0,0.0,2953.25,4,TrueValue Retail,3.8,4.1,2580,In Stock,No,No,Monday,0,2026-03-16 00:09:34
ITEM008444,Ajio,Sugar Makeup Max 706,Sugar,Beauty,Makeup,175.79,155.61,11.48,5.12,0.0,150.49,7,Ajio Retail,5.0,4.1,36354,In Stock,No,No,Thursday,0,2026-04-30 17:49:01
ITEM008445,Ajio,Vero Moda Dresses Edition 151,Vero Moda,Fashion,Dresses,2111.83,1786.61,15.4,0.0,0.0,1786.61,2,RetailNet,3.9,5.0,16164,In Stock,No,No,Saturday,0,2026-02-21 10:07:29
ITEM008446,Flipkart,Sony Headphones Ultra 278,Sony,Electronics,Headphones,19928.85,17234.47,13.52,0.0,0.0,17234.47,2,OmniTech Sellers,4.4,4.4,41211,In Stock,No,Yes,Wednesday,0,2026-07-29 22:37:48
ITEM008447,Flipkart,Hawkins Cookware Essential 129,Hawkins,Home & Kitchen,Cookware,6265.76,4210.59,32.8,0.0,0.0,4210.59,2,Appario Retail,4.1,3.7,3543,In Stock,No,Yes,Friday,0,2026-03-13 13:30:13
ITEM008448,Amazon,Vero Moda Dresses Everyday 112,Vero Moda,Fashion,Dresses,5365.51,4354.65,18.84,0.0,304.21,4050.44,3,Flipkart Wholesale,4.6,3.7,25567,In Stock,No,Yes,Sunday,0,2026-02-22 12:23:26
ITEM008449,Amazon,Wildcraft Jackets Plus 99,Wildcraft,Fashion,Jackets,6076.3,4788.73,21.19,0.0,577.15,4211.58,8,Cloudtail India,4.2,4.1,8778,Out of Stock,No,Yes,Wednesday,0,2026-04-08 21:44:06
